Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),Total Acceleration (m/s2),Total Acceleration (g)
18.8212566,-2.597788,-0.24661,-9.557945,9.907756,164.729523,185.422882,-12.402343,-1.264255148
18.8232574,-2.604971,-0.24661,-9.57231,9.923498,164.711533,185.40802,-12.423891,-1.266451682
18.8252602,-2.600183,-0.22985,-9.57231,9.92184,164.746613,185.051682,-12.402343,-1.264255148
18.827261,-2.614548,-0.222668,-9.579494,9.932378,164.68132,184.867844,-12.41671,-1.265719674
18.8292618,-2.600183,-0.234639,-9.577099,9.926572,164.751495,185.156372,-12.411921,-1.265231498
18.8312626,-2.602577,-0.22985,-9.581888,9.931708,164.747849,185.047073,-12.414315,-1.265475535
18.8332634,-2.588211,-0.222668,-9.593859,9.939343,164.849075,184.91713,-12.404738,-1.264499286
18.8352661,-2.588211,-0.251399,-9.569917,9.916923,164.798309,185.547867,-12.409527,-1.264987462
18.8372688,-2.583422,-0.251399,-9.569917,9.915673,164.82489,185.55809,-12.404738,-1.264499286
18.8392696,-2.595394,-0.239427,-9.596253,9.943916,164.804626,185.270676,-12.431074,-1.267183894
18.8412704,-2.612154,-0.249005,-9.586677,9.939301,164.692352,185.445282,-12.447836,-1.268892559
18.843277,-2.602577,-0.244216,-9.596253,9.94591,164.76239,185.360718,-12.443046,-1.268404281
18.8452816,-2.60976,-0.237033,-9.579494,9.931451,164.700851,185.189682,-12.426287,-1.266695923
18.8472824,-2.607365,-0.234639,-9.593859,9.944623,164.737137,185.142242,-12.435863,-1.267672069
18.8492832,-2.60976,-0.234639,-9.598648,9.949872,164.731125,185.137543,-12.443047,-1.268404383
18.851284,-2.595394,-0.225062,-9.596253,9.943581,164.811737,184.956055,-12.416709,-1.265719572
18.8532848,-2.593,-0.241822,-9.586677,9.934108,164.80217,185.327957,-12.421499,-1.266207849
18.8552856,-2.593,-0.241822,-9.577099,9.924866,164.787674,185.327957,-12.411921,-1.265231498
18.8572865,-2.604971,-0.239427,-9.584282,9.934871,164.733444,185.251404,-12.42868,-1.266939857
18.8592873,-2.60976,-0.239427,-9.581888,9.933819,164.703278,185.241821,-12.431075,-1.267183996
18.8612881,-2.607365,-0.24661,-9.57231,9.924127,164.698257,185.403091,-12.426285,-1.266695719
18.8632927,-2.600183,-0.24661,-9.569917,9.919933,164.734436,185.417923,-12.41671,-1.265719674
18.8652935,-2.600183,-0.239427,-9.557945,9.908208,164.719955,185.261017,-12.397555,-1.263767074
18.8672962,-2.595394,-0.232245,-9.557945,9.906782,164.750168,185.113403,-12.385584,-1.262546789
18.869297,-2.588211,-0.227456,-9.581888,9.927897,164.82872,185.022339,-12.397555,-1.263767074
18.8712978,-2.590605,-0.241822,-9.586677,9.933483,164.815445,185.332855,-12.419104,-1.26596371
18.8733006,-2.590605,-0.237033,-9.598648,9.944921,164.835968,185.227844,-12.426286,-1.266695821
18.8753014,-2.600183,-0.256187,-9.593859,9.943274,164.76564,185.626999,-12.450229,-1.269136493
18.8773022,-2.602577,-0.256187,-9.601042,9.95083,164.76329,185.621857,-12.459806,-1.270112742
18.879303,-2.602577,-0.24661,-9.615408,9.964452,164.79007,185.412964,-12.464595,-1.270600917
18.8813038,-2.600183,-0.222668,-9.603436,9.95171,164.797195,184.894608,-12.426287,-1.266695923
18.8833065,-2.595394,-0.237033,-9.615408,9.962345,164.834717,185.218262,-12.447835,-1.268892457
18.8853111,-2.602577,-0.24661,-9.617802,9.966761,164.793701,185.412964,-12.466989,-1.270844954
18.8873119,-2.593,-0.241822,-9.584282,9.931797,164.798553,185.327957,-12.419104,-1.26596371
18.8893147,-2.581028,-0.239427,-9.579494,9.923998,164.858948,185.299835,-12.399949,-1.264011111
18.8913174,-2.583422,-0.24661,-9.579494,9.924796,164.841934,185.452866,-12.409526,-1.26498736
18.8933182,-2.597788,-0.249005,-9.577099,9.926295,164.757355,185.47522,-12.423892,-1.266451784
18.8953209,-2.593,-0.251399,-9.57231,9.920483,164.775375,185.537689,-12.416709,-1.265719572
18.8973217,-2.595394,-0.241822,-9.565128,9.913941,164.756226,185.323074,-12.402344,-1.26425525
18.8993225,-2.581028,-0.232245,-9.581888,9.926139,164.866196,185.141708,-12.395161,-1.263523038
18.9013233,-2.583422,-0.234639,-9.57231,9.917573,164.83725,185.189636,-12.390371,-1.26303476
18.9033203,-2.588211,-0.22985,-9.562734,9.909468,164.798538,185.074936,-12.380795,-1.262058614
18.9053192,-2.590605,-0.220273,-9.562734,9.909876,164.789856,184.860046,-12.373612,-1.261326402
18.90732,-2.583422,-0.220273,-9.562734,9.908,164.829819,184.873489,-12.366429,-1.26059419
18.9093208,-2.585817,-0.232245,-9.58907,9.934318,164.850464,185.132233,-12.407132,-1.264743323
18.9113216,-2.597788,-0.232245,-9.586677,9.93513,164.780487,185.108719,-12.41671,-1.265719674
18.9133244,-2.60976,-0.241822,-9.58907,9.940804,164.712967,185.293945,-12.440652,-1.268160245
18.9153252,-2.621731,-0.232245,-9.601042,9.955271,164.669739,185.062302,-12.455018,-1.269624669
18.917326,-2.616942,-0.234639,-9.608225,9.960996,164.705933,185.12352,-12.459806,-1.270112742
18.9193268,-2.607365,-0.237033,-9.60583,9.95623,164.754059,185.194427,-12.450228,-1.269136391
18.9213276,-2.595394,-0.24661,-9.58907,9.93716,164.790039,185.427856,-12.431074,-1.267183894
18.9233303,-2.593,-0.22985,-9.593859,9.940755,164.819046,185.065613,-12.416709,-1.265719572
18.9253292,-2.593,-0.22985,-9.608225,9.95462,164.840714,185.065613,-12.431075,-1.267183996
18.9273319,-2.597788,-0.256187,-9.608225,9.956511,164.800598,185.632156,-12.4622,-1.270356779
18.9293346,-2.60976,-0.251399,-9.601042,9.95259,164.726135,185.502335,-12.462201,-1.270356881
18.9313354,-2.624125,-0.232245,-9.579494,9.935122,164.623627,185.057709,-12.435864,-1.267672171
18.9333363,-2.600183,-0.222668,-9.57231,9.921677,164.750061,184.894608,-12.395161,-1.263523038
18.9353371,-2.60976,-0.217879,-9.577099,9.928702,164.706451,184.772339,-12.404738,-1.264499286
18.9373398,-2.602577,-0.222668,-9.557945,9.908446,164.714905,184.890121,-12.38319,-1.262302752
18.9393406,-2.590605,-0.232245,-9.574705,9.921701,164.8022,185.122803,-12.397555,-1.263767074
18.9413452,-2.583422,-0.232245,-9.57231,9.917517,164.838455,185.136978,-12.387977,-1.262790724
18.9433517,-2.581028,-0.239427,-9.565128,9.910131,164.837265,185.299835,-12.385583,-1.262546687
18.9453487,-2.578634,-0.234639,-9.562734,9.907083,164.849396,185.199219,-12.376007,-1.26157054
18.9473515,-2.57624,-0.22985,-9.557945,9.901725,164.85788,185.098389,-12.364035,-1.260350153
18.9493523,-2.602577,-0.22985,-9.545974,9.897063,164.693146,185.047073,-12.378401,-1.261814577
18.9513531,-2.600183,-0.222668,-9.553157,9.903198,164.720932,184.894608,-12.376008,-1.261570642
18.9533539,-2.597788,-0.222668,-9.557945,9.907189,164.741531,184.899094,-12.378401,-1.261814577
18.9553585,-2.573845,-0.232245,-9.565128,9.908092,164.880829,185.155975,-12.371218,-1.261082365
18.9573593,-2.57624,-0.22985,-9.581888,9.924839,164.893967,185.098389,-12.387978,-1.262790826
18.9593601,-2.602577,-0.244216,-9.603436,9.952841,164.773254,185.360718,-12.450229,-1.269136493
18.9613609,-2.597788,-0.234639,-9.60583,9.95367,164.808228,185.161102,-12.438257,-1.267916106
18.9633636,-2.602577,-0.234639,-9.608225,9.957231,164.78537,185.151657,-12.445441,-1.26864842
18.9653645,-2.604971,-0.227456,-9.584282,9.934589,164.739395,184.990189,-12.416709,-1.265719572
18.9673653,-2.621731,-0.241822,-9.581888,9.937029,164.635742,185.269897,-12.445441,-1.26864842
18.969368,-2.614548,-0.24661,-9.581888,9.935253,164.67305,185.388336,-12.443046,-1.268404281
18.9713688,-2.607365,-0.256187,-9.577099,9.928988,164.700424,185.611603,-12.440651,-1.268160143
18.9733696,-2.60976,-0.249005,-9.565128,9.91789,164.67276,185.450256,-12.423893,-1.266451886
18.9753704,-2.602577,-0.251399,-9.567522,9.918371,164.714966,185.517426,-12.421498,-1.266207747
18.9773731,-2.602577,-0.232245,-9.586677,9.936383,164.753937,185.099365,-12.421499,-1.266207849
18.9793739,-2.602577,-0.237033,-9.603436,9.952667,164.776932,185.203934,-12.443046,-1.268404281
18.9813747,-2.588211,-0.241822,-9.598648,9.944414,164.846756,185.337769,-12.428681,-1.266939959
18.9833755,-2.593,-0.220273,-9.579494,9.926675,164.801956,184.855576,-12.392767,-1.263279001
18.9853764,-2.583422,-0.215485,-9.586677,9.931005,164.86821,184.768036,-12.385584,-1.262546789
18.987381,-2.583422,-0.222668,-9.574705,9.919609,164.846756,184.926208,-12.380795,-1.262058614
18.9893818,-2.588211,-0.234639,-9.577099,9.923443,164.817902,185.180099,-12.399949,-1.264011111
18.9913826,-2.585817,-0.241822,-9.574705,9.920681,164.823898,185.342682,-12.402344,-1.26425525
18.9933834,-2.581028,-0.241822,-9.557945,9.903257,164.82515,185.352539,-12.380795,-1.262058614
18.9953842,-2.581028,-0.22985,-9.579494,9.923771,164.8638,185.088989,-12.390372,-1.263034862
18.997385,-2.57624,-0.237033,-9.58907,9.931942,164.901154,185.256836,-12.402343,-1.264255148
18.9993877,-2.581028,-0.237033,-9.598648,9.942431,164.889008,185.247131,-12.416709,-1.265719572
19.0013847,-2.595394,-0.237033,-9.608225,9.955413,164.823883,185.218262,-12.440652,-1.268160245
19.0033798,-2.595394,-0.241822,-9.58907,9.937043,164.792526,185.323074,-12.426286,-1.266695821
19.0053864,-2.593,-0.241822,-9.58907,9.936418,164.805801,185.327957,-12.423892,-1.266451784
19.0073872,-2.597788,-0.241822,-9.586677,9.935359,164.775635,185.318192,-12.426287,-1.266695923
19.009388,-2.588211,-0.249005,-9.586677,9.933036,164.824951,185.495361,-12.423893,-1.266451886
19.0113888,-2.590605,-0.24661,-9.593859,9.940532,164.823807,185.437836,-12.431074,-1.267183894
19.0133915,-2.578634,-0.234639,-9.579494,9.923261,164.87468,185.199219,-12.392767,-1.263279001
19.0153923,-2.581028,-0.22985,-9.577099,9.92146,164.860153,185.088989,-12.387977,-1.262790724
19.0173931,-2.588211,-0.239427,-9.586677,9.9328,164.829956,185.285217,-12.414315,-1.265475535
19.0193939,-2.595394,-0.227456,-9.584282,9.932082,164.792496,185.008514,-12.407132,-1.264743323
19.0213966,-2.600183,-0.234639,-9.579494,9.928882,164.755142,185.156372,-12.414316,-1.265475637
19.0233974,-2.604971,-0.251399,-9.565128,9.916691,164.698044,185.51239,-12.421498,-1.266207747
19.0254002,-2.595394,-0.258582,-9.555551,9.905124,164.732697,185.689651,-12.409527,-1.264987462
19.027401,-2.593,-0.241822,-9.574705,9.922556,164.784042,185.327957,-12.409527,-1.264987462
19.0294018,-2.585817,-0.251399,-9.579494,9.92554,164.82608,185.552979,-12.41671,-1.265719674
19.0314045,-2.585817,-0.258582,-9.574705,9.921103,164.814911,185.710587,-12.419104,-1.26596371
19.0334053,-2.583422,-0.260976,-9.57231,9.918231,164.823242,185.768417,-12.416708,-1.26571947
19.0354061,-2.57624,-0.24661,-9.57231,9.915995,164.870956,185.467972,-12.39516,-1.263522936
19.0374069,-2.588211,-0.241822,-9.574705,9.921306,164.810608,185.337769,-12.404738,-1.264499286
19.0394096,-2.585817,-0.232245,-9.581888,9.927385,164.839615,185.132233,-12.39995,-1.264011213
19.0414162,-2.593,-0.220273,-9.581888,9.928986,164.805573,184.855576,-12.395161,-1.263523038
19.043417,-2.604971,-0.217879,-9.569917,9.920517,164.722092,184.781067,-12.392767,-1.263279001
19.0454197,-2.600183,-0.237033,-9.569917,9.9197,164.73938,185.208694,-12.407133,-1.264743425
19.0474205,-2.597788,-0.251399,-9.579494,9.928665,164.75972,185.527542,-12.428681,-1.266939959
19.0494232,-2.600183,-0.251399,-9.596253,9.945463,164.771835,185.522476,-12.447835,-1.268892457
19.0514259,-2.604971,-0.244216,-9.591465,9.941917,164.741867,185.35582,-12.440652,-1.268160245
19.0534267,-2.604971,-0.225062,-9.584282,9.934535,164.74054,184.937927,-12.414315,-1.265475535
19.0554276,-2.607365,-0.222668,-9.586677,9.937419,164.732056,184.88118,-12.41671,-1.265719674
19.0574303,-2.607365,-0.222668,-9.581888,9.9328,164.724762,184.88118,-12.411921,-1.265231498
19.0594311,-2.607365,-0.234639,-9.58907,9.940004,164.729858,185.142242,-12.431074,-1.267183894
19.0614319,-2.604971,-0.239427,-9.57231,9.923323,164.71524,185.251404,-12.416708,-1.26571947
19.0634346,-2.597788,-0.234639,-9.565128,9.914395,164.746613,185.161102,-12.397555,-1.263767074
19.0654297,-2.593,-0.241822,-9.579494,9.927176,164.791306,185.327957,-12.414316,-1.265475637
19.0674324,-2.57624,-0.22985,-9.579494,9.922526,164.890381,185.098389,-12.385584,-1.262546789
19.0694313,-2.566663,-0.232245,-9.584282,9.924725,164.949539,185.170334,-12.38319,-1.262302752
19.071434,-2.564268,-0.232245,-9.591465,9.931043,164.973587,185.17514,-12.387978,-1.262790826
19.0734348,-2.578634,-0.227456,-9.581888,9.925406,164.881851,185.040894,-12.387978,-1.262790826
19.0754356,-2.588211,-0.217879,-9.57231,9.918439,164.818817,184.81189,-12.3784,-1.261814475
19.0774364,-2.585817,-0.210696,-9.565128,9.910728,164.824554,184.658249,-12.361641,-1.260106116
19.0794373,-2.588211,-0.22985,-9.557945,9.904847,164.791275,185.074936,-12.376006,-1.261570438
19.0814381,-2.597788,-0.249005,-9.557945,9.907816,164.728256,185.47522,-12.404738,-1.264499286
19.0834408,-2.593,-0.256187,-9.567522,9.915985,164.765503,185.642487,-12.416709,-1.265719572
19.0854416,-2.588211,-0.24661,-9.57231,9.919112,164.804474,185.442841,-12.407131,-1.264743221
19.0874443,-2.57624,-0.244216,-9.596253,9.939051,164.908234,185.415207,-12.416709,-1.265719572
19.0894451,-2.571451,-0.24661,-9.596253,9.93787,164.933487,185.478088,-12.414314,-1.265475433
19.0914459,-2.57624,-0.253793,-9.596253,9.939291,164.903091,185.626221,-12.426286,-1.266695821
19.0934467,-2.588211,-0.239427,-9.60583,9.951288,164.85881,185.285217,-12.433468,-1.267427931
19.0954494,-2.585817,-0.22985,-9.601042,9.945817,164.86969,185.079605,-12.416709,-1.265719572
19.0974503,-2.600183,-0.225062,-9.581888,9.930971,164.763458,184.946976,-12.407133,-1.264743425
19.0994511,-2.60976,-0.232245,-9.581888,9.933648,164.706879,185.085403,-12.423893,-1.266451886
19.1014462,-2.602577,-0.234639,-9.574705,9.92489,164.734589,185.151657,-12.411921,-1.265231498
19.103447,-2.588211,-0.24661,-9.591465,9.937598,164.833435,185.442841,-12.426286,-1.266695821
19.1054478,-2.590605,-0.244216,-9.591465,9.938163,164.821426,185.385345,-12.426286,-1.266695821
19.1074505,-2.585817,-0.232245,-9.57231,9.91814,164.825165,185.132233,-12.390372,-1.263034862
19.1094513,-2.590605,-0.22985,-9.569917,9.917025,164.796127,185.070267,-12.390372,-1.263034862
19.1114521,-2.588211,-0.237033,-9.569917,9.916568,164.805847,185.232651,-12.395161,-1.263523038
19.1134529,-2.593,-0.241822,-9.574705,9.922556,164.784042,185.327957,-12.409527,-1.264987462
19.1154537,-2.600183,-0.24661,-9.58907,9.938412,164.763519,185.417923,-12.435863,-1.267672069
19.1174545,-2.595394,-0.249005,-9.577099,9.925669,164.77063,185.48024,-12.421498,-1.266207747
19.1194553,-2.600183,-0.244216,-9.574705,9.924493,164.742981,185.365631,-12.419104,-1.26596371
19.1214581,-2.590605,-0.251399,-9.569917,9.917547,164.785019,185.54277,-12.411921,-1.265231498
19.1234589,-2.573845,-0.251399,-9.569917,9.913182,164.878052,185.578644,-12.395161,-1.263523038
19.1254654,-2.566663,-0.253793,-9.574705,9.916005,164.923828,185.647079,-12.395161,-1.263523038
19.1274681,-2.585817,-0.251399,-9.577099,9.923229,164.822464,185.552979,-12.414315,-1.265475535
19.1294689,-2.581028,-0.251399,-9.581888,9.926605,164.856247,185.563202,-12.414315,-1.265475535
19.1314697,-2.585817,-0.227456,-9.591465,9.936518,164.85643,185.026962,-12.404738,-1.264499286
19.1334705,-2.595394,-0.227456,-9.591465,9.939014,164.803345,185.008514,-12.414315,-1.265475535
19.1354713,-2.612154,-0.237033,-9.584282,9.936699,164.69487,185.184952,-12.433469,-1.267428033
19.1374741,-2.600183,-0.237033,-9.569917,9.9197,164.73938,185.208694,-12.407133,-1.264743425
19.1394749,-2.597788,-0.237033,-9.57231,9.921382,164.756287,185.21347,-12.407131,-1.264743221
19.1414757,-2.595394,-0.239427,-9.574705,9.923123,164.772003,185.270676,-12.409526,-1.26498736
19.1434784,-2.590605,-0.241822,-9.598648,9.945037,164.833511,185.332855,-12.431075,-1.267183996
19.1454792,-2.588211,-0.244216,-9.586677,9.932917,164.827484,185.390305,-12.419104,-1.26596371
19.14748,-2.583422,-0.256187,-9.569917,9.915795,164.822281,185.663269,-12.409526,-1.26498736
19.1494827,-2.57624,-0.244216,-9.593859,9.936739,164.904633,185.415207,-12.414315,-1.265475535
19.1514835,-2.57624,-0.234639,-9.591465,9.934196,164.905975,185.204025,-12.402344,-1.26425525
19.1534843,-2.571451,-0.244216,-9.574705,9.917005,164.90242,185.425232,-12.390372,-1.263034862
19.155489,-2.593,-0.244216,-9.565128,9.913373,164.76828,185.380402,-12.402344,-1.26425525
19.1574898,-2.593,-0.232245,-9.553157,9.901535,164.756195,185.118103,-12.378402,-1.261814679
19.1594906,-2.593,-0.232245,-9.57231,9.920016,164.785278,185.118103,-12.397555,-1.263767074
19.1614914,-2.602577,-0.237033,-9.577099,9.927257,164.737,185.203934,-12.416709,-1.265719572
19.1634922,-2.595394,-0.241822,-9.569917,9.918561,164.763504,185.323074,-12.407133,-1.264743425
19.1654949,-2.593,-0.241822,-9.577099,9.924866,164.787674,185.327957,-12.411921,-1.265231498
19.1674957,-2.578634,-0.241822,-9.577099,9.921122,164.867386,185.357468,-12.397555,-1.263767074
19.1694965,-2.571451,-0.241822,-9.581888,9.923882,164.914459,185.372345,-12.395161,-1.263523038
19.1714993,-2.571451,-0.251399,-9.581888,9.924119,164.909378,185.583801,-12.404738,-1.264499286
19.1735001,-2.578634,-0.253793,-9.579494,9.923732,164.864624,185.621033,-12.411921,-1.265231498
19.1755009,-2.590605,-0.249005,-9.591465,9.938281,164.818924,185.490311,-12.431075,-1.267183996
19.1775036,-2.590605,-0.225062,-9.584282,9.930778,164.820206,184.965164,-12.399949,-1.264011111
19.1795044,-2.590605,-0.232245,-9.579494,9.926322,164.809448,185.122803,-12.402344,-1.26425525
19.1815052,-2.590605,-0.244216,-9.584282,9.931231,164.810577,185.385345,-12.419103,-1.265963609
19.1835098,-2.597788,-0.225062,-9.567522,9.916483,164.754944,184.951508,-12.390372,-1.263034862
19.1855106,-2.602577,-0.234639,-9.565128,9.915651,164.720001,185.151657,-12.402344,-1.26425525
19.1875114,-2.593,-0.234639,-9.577099,9.924693,164.791336,185.170578,-12.404738,-1.264499286
19.1895123,-2.595394,-0.22985,-9.577099,9.925207,164.780426,185.060959,-12.402343,-1.264255148
19.1915131,-2.595394,-0.22985,-9.569917,9.918277,164.769531,185.060959,-12.395161,-1.263523038
19.1935158,-2.590605,-0.22985,-9.591465,9.93782,164.828705,185.070267,-12.41192,-1.265231397
19.1955166,-2.566663,-0.244216,-9.550762,9.892647,164.892944,185.435287,-12.361641,-1.260106116
19.1975174,-2.573845,-0.239427,-9.560339,9.90364,164.869965,185.314545,-12.373611,-1.2613263
19.1995182,-2.57624,-0.249005,-9.569917,9.913744,164.866058,185.520737,-12.395162,-1.26352314
19.2015209,-2.583422,-0.249005,-9.57231,9.917923,164.829803,185.505478,-12.404737,-1.264499185
19.2035198,-2.585817,-0.251399,-9.569917,9.916297,164.811615,185.552979,-12.407133,-1.264743425
19.2055206,-2.588211,-0.241822,-9.57231,9.918994,164.806992,185.337769,-12.402343,-1.264255148
19.2075214,-2.595394,-0.237033,-9.581888,9.929996,164.784119,185.218262,-12.414315,-1.265475535
19.2095222,-2.597788,-0.24661,-9.591465,9.940097,164.780396,185.422882,-12.435863,-1.267672069
19.2115231,-2.612154,-0.249005,-9.598648,9.95085,164.710526,185.445282,-12.459807,-1.270112844
19.2135258,-2.612154,-0.234639,-9.598648,9.9505,164.71788,185.132874,-12.445441,-1.26864842
19.2155266,-2.595394,-0.241822,-9.603436,9.950907,164.814224,185.323074,-12.440652,-1.268160245
19.2175274,-2.585817,-0.22985,-9.598648,9.943507,164.866058,185.079605,-12.414315,-1.265475535
19.2195301,-2.585817,-0.225062,-9.596253,9.941086,164.864807,184.974319,-12.407132,-1.264743323
19.2215328,-2.595394,-0.239427,-9.58907,9.936985,164.793747,185.270676,-12.423891,-1.266451682
19.2235336,-2.583422,-0.234639,-9.593859,9.938373,164.869751,185.189636,-12.41192,-1.265231397
19.2255344,-2.57624,-0.232245,-9.593859,9.936452,164.910767,185.151215,-12.402344,-1.26425525
